Year,Month,Day,Hour (UTC),Minute,Second,CentiSecond,Millis,NumSat,HDOP,LAT,LNG,ALTFT,MPH
2021,5,23,17,2,35,60,15419930,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,35,60,15420407,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,35,60,15420810,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,35,60,15421216,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,35,60,15421587,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,35,60,15421969,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,35,60,15422349,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,35,60,15422755,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,35,60,15423127,12,0.69,38.211189000000005,-85.761032,468.503936,0.023016
2021,5,23,17,2,40,0,15423566,12,0.69,38.211193,-85.761032,468.503936,0.034523000000000005
2021,5,23,17,2,40,0,15423907,12,0.69,38.211193,-85.761032,468.503936,0.034523000000000005
2021,5,23,17,2,40,0,15424350,12,0.69,38.211193,-85.761032,468.503936,0.034523000000000005
2021,5,23,17,2,41,20,15424758,12,0.69,38.211193,-85.761039,468.503936,0.011508
2021,5,23,17,2,41,20,15425130,12,0.69,38.211193,-85.761039,468.503936,0.011508
2021,5,23,17,2,41,20,15425604,12,0.69,38.211193,-85.761039,468.503936,0.011508
2021,5,23,17,2,41,20,15426000,12,0.69,38.211193,-85.761039,468.503936,0.011508
2021,5,23,17,2,43,0,15426438,12,0.69,38.211193,-85.761039,468.503936,0.057539
2021,5,23,17,2,43,0,15426781,12,0.69,38.211193,-85.761039,468.503936,0.057539
2021,5,23,17,2,43,0,15427176,12,0.69,38.211193,-85.761039,468.503936,0.057539
2021,5,23,17,2,43,0,15427588,12,0.69,38.211193,-85.761039,468.503936,0.057539
2021,5,23,17,2,44,40,15428023,12,0.67,38.211193,-85.761039,481.62731900000006,0.057539
2021,5,23,17,2,45,0,15428498,12,0.67,38.211193,-85.761039,481.62731900000006,0.023016
2021,5,23,17,2,45,0,15428841,12,0.67,38.211193,-85.761039,481.62731900000006,0.023016
2021,5,23,17,2,45,60,15429288,12,0.67,38.211193,-85.761039,482.28347699999995,0.023016
2021,5,23,17,2,46,20,15429764,12,0.67,38.211193,-85.761039,482.28347699999995,0.034523000000000005
2021,5,23,17,2,46,20,15430107,12,0.67,38.211193,-85.761039,482.28347699999995,0.034523000000000005
2021,5,23,17,2,46,20,15430549,12,0.67,38.211193,-85.761039,482.28347699999995,0.034523000000000005
2021,5,23,17,2,47,40,15430991,12,0.83,38.211193,-85.761039,483.595825,0.034523000000000005
2021,5,23,17,2,47,40,15431467,12,0.83,38.211193,-85.761039,483.595825,0.034523000000000005
2021,5,23,17,2,48,40,15431919,12,0.83,38.211196,-85.761039,483.595825,0.069047
2021,5,23,17,2,48,40,15432261,12,0.83,38.211196,-85.761039,483.595825,0.069047
2021,5,23,17,2,48,40,15432667,12,0.83,38.211196,-85.761039,483.595825,0.069047
2021,5,23,17,2,49,40,15433121,12,0.83,38.211196,-85.761039,483.595825,0.011508
2021,5,23,17,2,49,40,15433464,12,0.83,38.211196,-85.761039,483.595825,0.011508
2021,5,23,17,2,50,20,15433908,12,0.83,38.211196,-85.761039,483.595825,0.034523000000000005
2021,5,23,17,2,50,20,15434251,12,0.83,38.211196,-85.761039,483.595825,0.034523000000000005
2021,5,23,17,2,51,80,15435471,12,0.67,38.211196,-85.761039,484.580047,0.034523000000000005
2021,5,23,17,2,52,40,15435948,12,0.67,38.211196,-85.761039,484.580047,0.034523000000000005
2021,5,23,17,2,52,40,15436291,12,0.67,38.211196,-85.761039,484.580047,0.034523000000000005
2021,5,23,17,2,53,20,15436758,12,0.67,38.2112,-85.761039,484.580047,0.057539
2021,5,23,17,2,53,20,15437100,12,0.67,38.2112,-85.761039,484.580047,0.057539
2021,5,23,17,2,54,0,15437544,12,0.67,38.2112,-85.761039,484.580047,0.034523000000000005
2021,5,23,17,2,54,0,15437917,12,0.67,38.2112,-85.761039,484.580047,0.034523000000000005
2021,5,23,17,2,54,60,15438330,12,0.67,38.2112,-85.761039,484.580047,0.092062
2021,5,23,17,2,54,60,15438673,12,0.67,38.2112,-85.761039,484.580047,0.092062
2021,5,23,17,2,55,60,15439126,12,0.67,38.2112,-85.761039,484.580047,0.011508
2021,5,23,17,2,55,60,15439468,12,0.67,38.2112,-85.761039,484.580047,0.011508
2021,5,23,17,2,56,20,15439911,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,2,56,80,15440389,12,0.67,38.211203999999995,-85.761039,484.908111,0.092062
2021,5,23,17,2,56,80,15440732,12,0.67,38.211203999999995,-85.761039,484.908111,0.092062
2021,5,23,17,2,56,80,15441171,12,0.67,38.211203999999995,-85.761039,484.908111,0.092062
2021,5,23,17,2,58,0,15441580,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,2,58,0,15441923,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,2,58,80,15442392,12,0.67,38.211203999999995,-85.761039,484.908111,0.023016
2021,5,23,17,2,58,80,15442763,12,0.67,38.211203999999995,-85.761039,484.908111,0.023016
2021,5,23,17,2,59,60,15443178,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,2,59,60,15443521,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,0,20,15443963,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15444305,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15444688,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15445065,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15445463,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15445866,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15446272,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15446644,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15447124,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15447559,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15447969,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,0,20,15448375,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,5,20,15448790,12,0.67,38.211208,-85.761039,484.908111,0.011508
2021,5,23,17,3,5,20,15449133,12,0.67,38.211208,-85.761039,484.908111,0.011508
2021,5,23,17,3,5,80,15449566,12,0.67,38.211208,-85.761039,484.908111,0.023016
2021,5,23,17,3,5,80,15449909,12,0.67,38.211208,-85.761039,484.908111,0.023016
2021,5,23,17,3,5,80,15450363,12,0.67,38.211208,-85.761039,484.908111,0.023016
2021,5,23,17,3,7,0,15450766,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,7,0,15451108,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,8,0,15451540,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,8,0,15451882,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,8,0,15452324,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,8,0,15452769,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,8,0,15453174,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,8,0,15453579,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,8,0,15453985,12,0.67,38.211203999999995,-85.761039,484.908111,0.011508
2021,5,23,17,3,10,80,15454400,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15454742,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15455208,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15455590,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15455970,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15456376,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15456791,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15457197,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15457602,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15458018,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15458388,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15458794,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15459200,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15459604,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15460055,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15460460,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15460831,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15461213,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15461594,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15461975,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15462386,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15462794,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15463199,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15463616,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15463988,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15464392,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15464827,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15465203,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15465584,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,10,80,15466001,12,0.67,38.211203999999995,-85.761039,484.908111,0.034523000000000005
2021,5,23,17,3,22,60,15466403,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,22,60,15466746,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,23,40,15467198,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15467540,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15467950,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15468355,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15468762,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15469211,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15469582,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15469987,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15470393,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15470797,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15471179,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,23,40,15471594,12,0.67,38.211208,-85.761039,484.908111,0.0
2021,5,23,17,3,28,20,15472000,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,28,20,15472371,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,28,20,15472796,12,0.67,38.211203999999995,-85.761039,484.908111,0.046031
2021,5,23,17,3,29,60,15473213,12,0.67,38.211208,-85.761039,484.908111,0.069047
2021,5,23,17,3,29,60,15473556,12,0.67,38.211208,-85.761039,484.908111,0.069047
2021,5,23,17,3,30,40,15473990,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,30,40,15474332,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,30,40,15474837,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,30,40,15475178,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,30,40,15475572,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,30,40,15475978,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,30,40,15476384,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,30,40,15476768,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,30,40,15477255,12,0.67,38.211208,-85.761039,484.908111,0.057539
2021,5,23,17,3,33,80,15477704,12,0.67,38.211203999999995,-85.761039,480.64303499999994,0.057539
2021,5,23,17,3,34,40,15478157,12,0.67,38.211203999999995,-85.761039,480.64303499999994,0.034523000000000005
2021,5,23,17,3,34,40,15478500,12,0.67,38.211203999999995,-85.761039,480.64303499999994,0.034523000000000005
2021,5,23,17,3,35,20,15478919,12,0.67,38.2112,-85.761039,481.29922400000004,0.034523000000000005
2021,5,23,17,3,35,20,15479367,12,0.67,38.2112,-85.761039,481.29922400000004,0.034523000000000005
2021,5,23,17,3,35,20,15479812,12,0.67,38.2112,-85.761039,481.29922400000004,0.034523000000000005
2021,5,23,17,3,35,20,15480227,12,0.67,38.2112,-85.761039,481.29922400000004,0.034523000000000005
2021,5,23,17,3,35,20,15480633,12,0.67,38.2112,-85.761039,481.29922400000004,0.034523000000000005
2021,5,23,17,3,35,20,15481070,12,0.67,38.2112,-85.761039,481.29922400000004,0.034523000000000005
2021,5,23,17,3,35,20,15481477,12,0.67,38.2112,-85.761039,481.29922400000004,0.034523000000000005
2021,5,23,17,3,35,20,15481882,12,0.67,38.2112,-85.761039,481.29922400000004,0.034523000000000005
2021,5,23,17,3,38,60,15482332,12,0.67,38.2112,-85.761039,480.97112999999996,0.034523000000000005
2021,5,23,17,3,38,60,15482736,12,0.67,38.2112,-85.761039,480.97112999999996,0.034523000000000005
2021,5,23,17,3,38,60,15483142,12,0.67,38.2112,-85.761039,480.97112999999996,0.034523000000000005
2021,5,23,17,3,39,80,15483595,12,0.67,38.2112,-85.761039,480.97112999999996,0.069047
2021,5,23,17,3,39,80,15483938,12,0.67,38.2112,-85.761039,480.97112999999996,0.069047
2021,5,23,17,3,39,80,15484356,12,0.67,38.2112,-85.761039,480.97112999999996,0.069047
2021,5,23,17,3,41,20,15484808,12,0.67,38.211196,-85.761039,480.97112999999996,0.034523000000000005
2021,5,23,17,3,41,20,15485151,12,0.67,38.211196,-85.761039,480.97112999999996,0.034523000000000005
2021,5,23,17,3,42,0,15485595,12,0.67,38.211196,-85.761039,480.97112999999996,0.0
2021,5,23,17,3,42,0,15485935,12,0.67,38.211196,-85.761039,480.97112999999996,0.0
2021,5,23,17,3,42,80,15486404,12,0.67,38.211196,-85.761039,480.97112999999996,0.023016
2021,5,23,17,3,42,80,15486747,12,0.67,38.211196,-85.761039,480.97112999999996,0.023016
2021,5,23,17,3,43,60,15487208,12,0.67,38.211196,-85.761039,480.97112999999996,0.011508
2021,5,23,17,3,43,60,15487550,12,0.67,38.211196,-85.761039,480.97112999999996,0.011508
2021,5,23,17,3,43,60,15487987,12,0.67,38.211196,-85.761039,480.97112999999996,0.011508
2021,5,23,17,3,44,80,15488429,12,0.67,38.211196,-85.761039,480.97112999999996,0.023016
2021,5,23,17,3,44,80,15488772,12,0.67,38.211196,-85.761039,480.97112999999996,0.023016
2021,5,23,17,3,45,40,15489217,12,0.67,38.211196,-85.761039,480.97112999999996,0.046031
2021,5,23,17,3,45,40,15489589,12,0.67,38.211196,-85.761039,480.97112999999996,0.046031
2021,5,23,17,3,46,40,15490049,12,0.67,38.211196,-85.761039,480.97112999999996,0.023016
2021,5,23,17,3,46,40,15490392,12,0.67,38.211196,-85.761039,480.97112999999996,0.023016
2021,5,23,17,3,47,0,15490824,12,0.67,38.211196,-85.761039,480.97112999999996,0.023016
2021,5,23,17,3,47,0,15491167,12,0.67,38.211196,-85.761039,480.97112999999996,0.023016
2021,5,23,17,3,48,0,15491610,12,0.67,38.211196,-85.761039,480.97112999999996,0.034523000000000005
2021,5,23,17,3,48,0,15491953,12,0.67,38.211196,-85.761039,480.97112999999996,0.034523000000000005
2021,5,23,17,3,48,80,15492434,12,0.67,38.211196,-85.761039,476.706054,0.034523000000000005
2021,5,23,17,3,49,20,15492873,12,0.67,38.211196,-85.761039,476.706054,0.034523000000000005
2021,5,23,17,3,49,80,15493348,12,0.67,38.211196,-85.761039,476.706054,0.080555
2021,5,23,17,3,49,80,15493690,12,0.67,38.211196,-85.761039,476.706054,0.080555
2021,5,23,17,3,50,40,15494137,12,0.67,38.211196,-85.761039,476.049896,0.080555
2021,5,23,17,3,50,40,15494539,12,0.67,38.211196,-85.761039,476.049896,0.080555
2021,5,23,17,3,51,20,15494991,12,0.67,38.211196,-85.76104699999999,476.049896,0.034523000000000005
2021,5,23,17,3,51,20,15495334,12,0.67,38.211196,-85.76104699999999,476.049896,0.034523000000000005
2021,5,23,17,3,51,20,15495751,12,0.67,38.211196,-85.76104699999999,476.049896,0.034523000000000005
2021,5,23,17,3,51,20,15496192,12,0.67,38.211196,-85.76104699999999,476.049896,0.034523000000000005
2021,5,23,17,3,52,80,15496598,12,0.67,38.211196,-85.76104699999999,476.049896,0.011508
2021,5,23,17,3,52,80,15496947,12,0.67,38.211196,-85.76104699999999,476.049896,0.011508
2021,5,23,17,3,52,80,15497528,12,0.67,38.211196,-85.76104699999999,476.049896,0.011508
2021,5,23,17,3,52,80,15497979,12,0.67,38.211196,-85.76104699999999,476.049896,0.011508
2021,5,23,17,3,54,80,15498423,12,0.67,38.2112,-85.761054,472.76901200000003,0.011508
2021,5,23,17,3,54,80,15498849,12,0.67,38.2112,-85.761054,472.76901200000003,0.011508
2021,5,23,17,3,54,80,15499299,12,0.67,38.2112,-85.761054,472.76901200000003,0.011508
2021,5,23,17,3,54,80,15499778,12,0.67,38.2112,-85.761054,472.76901200000003,0.011508
2021,5,23,17,3,54,80,15500222,12,0.67,38.2112,-85.761054,472.76901200000003,0.011508
2021,5,23,17,3,54,80,15500603,12,0.67,38.2112,-85.761054,472.76901200000003,0.011508
2021,5,23,17,3,54,80,15500985,12,0.67,38.2112,-85.761054,472.76901200000003,0.011508
2021,5,23,17,3,57,80,15501401,12,0.67,38.2112,-85.761062,472.76901200000003,0.023016
2021,5,23,17,3,57,80,15501742,12,0.67,38.2112,-85.761062,472.76901200000003,0.023016
2021,5,23,17,3,58,40,15502188,12,0.67,38.2112,-85.761062,472.76901200000003,0.023016
2021,5,23,17,3,58,40,15502560,12,0.67,38.2112,-85.761062,472.76901200000003,0.023016
2021,5,23,17,3,58,40,15502971,12,0.67,38.2112,-85.761062,472.76901200000003,0.023016
2021,5,23,17,3,59,80,15503380,12,0.67,38.211203999999995,-85.761062,472.76901200000003,0.057539
2021,5,23,17,3,59,80,15503722,12,0.67,38.211203999999995,-85.761062,472.76901200000003,0.057539
2021,5,23,17,4,0,60,15504190,12,0.67,38.211203999999995,-85.761062,472.76901200000003,0.034523000000000005
2021,5,23,17,4,0,60,15504533,12,0.67,38.211203999999995,-85.761062,472.76901200000003,0.034523000000000005
2021,5,23,17,4,0,60,15504983,12,0.67,38.211203999999995,-85.761062,472.76901200000003,0.034523000000000005
2021,5,23,17,4,0,60,15505388,12,0.67,38.211203999999995,-85.761062,472.76901200000003,0.034523000000000005
2021,5,23,17,4,2,0,15505797,12,0.67,38.211203999999995,-85.76106999999999,472.76901200000003,0.011508
2021,5,23,17,4,2,0,15506139,12,0.67,38.211203999999995,-85.76106999999999,472.76901200000003,0.011508
2021,5,23,17,4,2,60,15506562,12,0.83,38.211203999999995,-85.76106999999999,467.519683,0.011508
2021,5,23,17,4,3,40,15507012,12,0.83,38.211208,-85.76106999999999,467.519683,0.034523000000000005
2021,5,23,17,4,3,40,15507385,12,0.83,38.211208,-85.76106999999999,467.519683,0.034523000000000005
2021,5,23,17,4,4,0,15507801,12,0.83,38.211208,-85.76106999999999,467.519683,0.0
2021,5,23,17,4,4,0,15508140,12,0.83,38.211208,-85.76106999999999,467.519683,0.0
2021,5,23,17,4,4,0,15508583,12,0.83,38.211208,-85.76106999999999,467.519683,0.0
2021,5,23,17,4,4,0,15508935,12,0.83,38.211208,-85.76106999999999,467.519683,0.0
2021,5,23,17,4,5,80,15509398,12,0.83,38.211208,-85.76106999999999,467.519683,0.011508
2021,5,23,17,4,5,80,15509771,12,0.83,38.211208,-85.76106999999999,467.519683,0.011508
2021,5,23,17,4,6,60,15510184,12,0.83,38.211208,-85.76106999999999,467.519683,0.046031
2021,5,23,17,4,6,60,15510526,12,0.83,38.211208,-85.76106999999999,467.519683,0.046031
2021,5,23,17,4,6,60,15511002,12,0.83,38.211208,-85.76106999999999,467.519683,0.046031
2021,5,23,17,4,7,60,15511410,12,0.83,38.211208,-85.76106999999999,467.519683,0.034523000000000005
2021,5,23,17,4,7,60,15511751,12,0.83,38.211208,-85.76106999999999,467.519683,0.034523000000000005
2021,5,23,17,4,8,20,15512170,12,0.83,38.211208,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,9,0,15512623,12,0.83,38.211208,-85.76106999999999,466.863525,0.011508
2021,5,23,17,4,9,0,15512965,12,0.83,38.211208,-85.76106999999999,466.863525,0.011508
2021,5,23,17,4,9,60,15513409,12,0.83,38.211208,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,9,60,15513752,12,0.83,38.211208,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,9,60,15514193,12,0.83,38.211208,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,11,0,15514603,12,0.83,38.211208,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,11,0,15514974,12,0.83,38.211208,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,11,80,15515413,12,0.83,38.211208,-85.76106999999999,466.863525,0.057539
2021,5,23,17,4,11,80,15515756,12,0.83,38.211208,-85.76106999999999,466.863525,0.057539
2021,5,23,17,4,11,80,15516172,12,0.83,38.211208,-85.76106999999999,466.863525,0.057539
2021,5,23,17,4,11,80,15516578,12,0.83,38.211208,-85.76106999999999,466.863525,0.057539
2021,5,23,17,4,13,20,15517019,12,0.83,38.211208,-85.76106999999999,466.863525,0.069047
2021,5,23,17,4,13,20,15517392,12,0.83,38.211208,-85.76106999999999,466.863525,0.069047
2021,5,23,17,4,14,20,15517852,12,0.83,38.211208,-85.76106999999999,466.863525,0.023016
2021,5,23,17,4,14,20,15518194,12,0.83,38.211208,-85.76106999999999,466.863525,0.023016
2021,5,23,17,4,14,20,15518610,12,0.83,38.211208,-85.76106999999999,466.863525,0.023016
2021,5,23,17,4,15,20,15519019,12,0.83,38.211208,-85.76106999999999,466.863525,0.069047
2021,5,23,17,4,15,20,15519362,12,0.83,38.211208,-85.76106999999999,466.863525,0.069047
2021,5,23,17,4,15,20,15519802,12,0.83,38.211208,-85.76106999999999,466.863525,0.069047
2021,5,23,17,4,16,60,15520210,12,0.83,38.211203999999995,-85.76106999999999,466.863525,0.069047
2021,5,23,17,4,16,60,15520552,12,0.83,38.211203999999995,-85.76106999999999,466.863525,0.069047
2021,5,23,17,4,17,40,15521022,12,0.83,38.211203999999995,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,17,40,15521366,12,0.83,38.211203999999995,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,17,40,15521782,12,0.83,38.211203999999995,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,17,40,15522260,12,0.83,38.211203999999995,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,17,40,15522631,12,0.83,38.211203999999995,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,17,40,15523045,12,0.83,38.211203999999995,-85.76106999999999,466.863525,0.034523000000000005
2021,5,23,17,4,19,80,15523461,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,19,80,15523804,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,19,80,15524220,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,19,80,15524665,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,19,80,15525081,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,19,80,15525485,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,19,80,15525857,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,19,80,15526261,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,19,80,15526666,12,0.83,38.2112,-85.761062,466.863525,0.069047
2021,5,23,17,4,23,0,15527061,12,0.83,38.211196,-85.761054,468.832031,0.069047
2021,5,23,17,4,23,0,15527403,12,0.83,38.211196,-85.761054,468.832031,0.069047
2021,5,23,17,4,23,0,15527869,12,0.83,38.211196,-85.761054,468.832031,0.069047
2021,5,23,17,4,23,0,15528240,12,0.83,38.211196,-85.761054,468.832031,0.069047
2021,5,23,17,4,23,0,15528621,12,0.83,38.211196,-85.761054,468.832031,0.069047
2021,5,23,17,4,24,80,15528999,12,0.83,38.211196,-85.761054,470.800537,0.069047
2021,5,23,17,4,25,80,15529481,12,0.83,38.211193,-85.761054,470.800537,0.057539
2021,5,23,17,4,25,80,15529824,12,0.83,38.211193,-85.761054,470.800537,0.057539
2021,5,23,17,4,26,40,15530237,12,0.83,38.211193,-85.76104699999999,470.800537,0.034523000000000005
2021,5,23,17,4,26,40,15530580,12,0.83,38.211193,-85.76104699999999,470.800537,0.034523000000000005
2021,5,23,17,4,26,40,15531022,12,0.83,38.211193,-85.76104699999999,470.800537,0.034523000000000005
2021,5,23,17,4,27,80,15531430,12,0.83,38.211189000000005,-85.76104699999999,470.800537,0.011508
2021,5,23,17,4,27,80,15531773,12,0.83,38.211189000000005,-85.76104699999999,470.800537,0.011508
2021,5,23,17,4,28,60,15532240,12,0.83,38.211189000000005,-85.76104699999999,470.800537,0.057539
2021,5,23,17,4,28,60,15532581,12,0.83,38.211189000000005,-85.76104699999999,470.800537,0.057539
2021,5,23,17,4,28,60,15533000,12,0.83,38.211189000000005,-85.76104699999999,470.800537,0.057539
2021,5,23,17,4,28,60,15533405,12,0.83,38.211189000000005,-85.76104699999999,470.800537,0.057539
2021,5,23,17,4,30,0,15533812,12,0.83,38.211185,-85.76104699999999,470.800537,0.023016
